iter	Passed	Remaining
3224	27615	23762
3225	27622	23752
3226	27629	23742
3227	27636	23732
3228	27644	23723
3229	27651	23713
3230	27658	23703
3231	27665	23693
3232	27672	23684
3233	27679	23674
3234	27687	23664
3235	27694	23654
3236	27701	23644
3237	27708	23635
3238	27715	23625
3239	27723	23616
3240	27730	23606
3241	27738	23597
3242	27745	23587
3243	27753	23578
3244	27761	23569
3245	27768	23559
3246	27776	23550
3247	27783	23540
3248	27790	23531
3249	27797	23521
3250	27805	23511
3251	27812	23501
3252	27819	23491
3253	27826	23482
3254	27833	23472
3255	27840	23462
3256	27847	23453
3257	27854	23443
3258	27861	23432
3259	27868	23422
3260	27875	23412
3261	27882	23403
3262	27888	23393
3263	27896	23383
3264	27903	23373
3265	27909	23363
3266	27916	23353
3267	27923	23343
3268	27930	23333
3269	27937	23324
3270	27944	23314
3271	27951	23304
3272	27958	23294
3273	27965	23284
3274	27972	23274
3275	27980	23265
3276	27987	23255
3277	27994	23246
3278	28001	23236
3279	28008	23226
3280	28015	23216
3281	28022	23207
3282	28029	23197
3283	28036	23187
3284	28245	23344
3285	28341	23408
3286	28348	23398
3287	28353	23386
3288	28361	23377
3289	28367	23366
3290	28375	23357
3291	28382	23347
3292	28389	23337
3293	28394	23326
3294	28401	23316
3295	28409	23306
3296	28416	23296
3297	28424	23287
3298	28432	23278
3299	28439	23268
3300	28447	23259
3301	28454	23249
3302	28461	23239
3303	28469	23230
3304	28475	23220
3305	28483	23210
3306	28490	23200
3307	28498	23191
3308	28505	23181
3309	28511	23171
3310	28519	23161
3311	28526	23151
3312	28533	23141
3313	28540	23131
3314	28547	23121
3315	28554	23112
3316	28562	23103
3317	28569	23093
3318	28577	23083
3319	28584	23074
3320	28590	23063
3321	28598	23054
3322	28604	23044
3323	28611	23034
3324	28618	23024
3325	28625	23014
3326	28632	23004
3327	28640	22994
3328	28646	22984
3329	28653	22974
3330	28661	22965
3331	28667	22955
3332	28675	22945
3333	28682	22935
3334	28689	22925
3335	28696	22915
3336	28703	22905
3337	28710	22895
3338	28717	22886
3339	28724	22876
3340	28731	22866
3341	28738	22856
3342	28745	22846
3343	28752	22837
3344	28759	22827
3345	28766	22816
3346	28773	22807
3347	28779	22797
3348	28787	22787
3349	28793	22777
3350	28802	22768
3351	28810	22759
3352	28818	22750
3353	28826	22741
3354	28833	22731
3355	28840	22721
3356	28848	22712
3357	28855	22703
3358	28863	22693
3359	28870	22684
3360	28878	22674
3361	28885	22665
3362	28892	22655
3363	28900	22646
3364	28907	22636
3365	28914	22626
3366	28922	22617
3367	28929	22607
3368	28936	22597
3369	28944	22588
3370	28951	22578
3371	28958	22569
3372	28966	22559
3373	28973	22550
3374	28981	22541
3375	28988	22531
3376	28996	22521
3377	29003	22512
3378	29007	22500
3379	29014	22490
3380	29022	22481
3381	29029	22471
3382	29036	22462
3383	29043	22452
3384	29050	22442
3385	29058	22433
3386	29065	22423
3387	29073	22414
3388	29081	22405
3389	29092	22398
3390	29100	22389
3391	29108	22380
3392	29115	22370
3393	29122	22360
3394	29129	22350
3395	29136	22341
3396	29142	22331
3397	29150	22321
3398	29157	22311
3399	29164	22302
3400	29171	22292
3401	29178	22282
3402	29185	22273
3403	29192	22263
3404	29199	22253
3405	29206	22243
3406	29213	22234
3407	29220	22224
3408	29227	22214
3409	29234	22204
3410	29241	22195
3411	29249	22185
3412	29256	22175
3413	29263	22166
3414	29270	22156
3415	29277	22146
3416	29284	22137
3417	29291	22127
3418	29391	22187
3419	29710	22413
3420	29722	22407
3421	29732	22399
3422	29739	22388
3423	29748	22380
3424	29755	22371
3425	29765	22363
3426	29773	22354
3427	29781	22344
3428	29789	22335
3429	29797	22326
3430	29804	22316
3431	29811	22306
3432	29818	22296
3433	29825	22286
3434	29832	22276
3435	29839	22266
3436	29846	22257
3437	29854	22247
3438	29861	22237
3439	29869	22228
3440	29877	22219
3441	29886	22210
3442	29893	22200
3443	29900	22191
3444	29907	22181
3445	29914	22171
3446	29921	22161
3447	29928	22150
3448	29935	22140
3449	29942	22131
3450	29949	22121
3451	29956	22111
3452	29963	22101
3453	29970	22092
3454	29977	22082
3455	29985	22072
3456	29992	22062
3457	29999	22052
3458	30006	22042
3459	30013	22032
3460	30019	22022
3461	30026	22012
3462	30033	22002
3463	30040	21992
3464	30047	21983
3465	30054	21973
3466	30062	21963
3467	30069	21953
3468	30076	21943
3469	30082	21933
3470	30089	21923
3471	30096	21913
3472	30103	21903
3473	30110	21893
3474	30117	21883
3475	30124	21874
3476	30131	21864
3477	30138	21854
3478	30145	21844
3479	30153	21835
3480	30160	21825
3481	30166	21815
3482	30174	21805
3483	30181	21795
3484	30188	21786
3485	30195	21776
3486	30203	21766
3487	30210	21756
3488	30217	21747
3489	30224	21737
3490	30231	21727
3491	30238	21717
3492	30246	21708
3493	30253	21698
3494	30260	21689
3495	30268	21679
3496	30275	21670
3497	30282	21660
3498	30289	21650
3499	30297	21640
3500	30304	21630
3501	30311	21621
3502	30318	21611
3503	30325	21601
3504	30332	21591
3505	30339	21582
3506	30346	21572
3507	30354	21563
3508	30361	21553
3509	30369	21543
3510	30375	21533
3511	30383	21524
3512	30390	21514
3513	30399	21506
3514	30407	21497
3515	30415	21488
3516	30422	21478
3517	30430	21469
3518	30438	21459
3519	30445	21450
3520	30451	21440
3521	30459	21430
3522	30466	21420
3523	30473	21410
3524	30480	21400
3525	30486	21390
3526	30493	21381
3527	30500	21371
3528	30508	21361
3529	30513	21350
3530	30520	21341
3531	30527	21331
3532	30534	21321
3533	30541	21311
3534	30548	21302
3535	30555	21292
3536	30563	21282
3537	30570	21273
3538	30577	21263
3539	30585	21254
3540	30591	21244
3541	30599	21234
3542	30606	21224
3543	30613	21215
3544	30620	21205
3545	30627	21195
3546	30635	21186
3547	30642	21176
3548	30650	21167
3549	30657	21158
3550	30665	21148
3551	30796	21224
3552	31008	21355
3553	31019	21348
3554	31026	21338
3555	31034	21329
3556	31041	21319
3557	31048	21310
3558	31055	21299
3559	31062	21290
3560	31069	21280
3561	31077	21270
3562	31084	21261
3563	31092	21251
3564	31099	21241
3565	31106	21231
3566	31113	21222
3567	31120	21211
3568	31127	21202
3569	31134	21192
3570	31141	21182
3571	31148	21172
3572	31155	21162
3573	31163	21153
3574	31169	21143
3575	31177	21133
3576	31186	21124
3577	31192	21114
3578	31200	21105
3579	31207	21095
3580	31215	21086
3581	31223	21077
3582	31230	21067
3583	31238	21058
3584	31245	21048
3585	31253	21038
3586	31260	21029
3587	31267	21019
3588	31275	21010
3589	31282	21000
3590	31292	20992
3591	31299	20982
3592	31308	20973
3593	31315	20964
3594	31329	20958
3595	31337	20949
3596	31344	20939
3597	31352	20930
3598	31359	20920
3599	31368	20912
3600	31375	20902
3601	31383	20893
3602	31389	20883
3603	31396	20873
3604	31403	20863
3605	31410	20853
3606	31417	20843
3607	31424	20833
3608	31431	20824
3609	31438	20813
3610	31445	20804
3611	31453	20794
3612	31460	20785
3613	31467	20775
3614	31474	20765
3615	31481	20755
3616	31488	20745
3617	31495	20735
3618	31502	20725
3619	31505	20713
3620	31512	20703
3621	31518	20693
3622	31525	20683
3623	31532	20673
3624	31539	20663
3625	31546	20653
3626	31553	20643
3627	31560	20634
3628	31566	20624
3629	31573	20614
3630	31580	20604
3631	31588	20595
3632	31595	20585
3633	31602	20575
3634	31609	20565
3635	31616	20555
3636	31623	20546
3637	31630	20536
3638	31638	20527
3639	31645	20517
3640	31653	20507
3641	31660	20498
3642	31667	20488
3643	31674	20478
3644	31683	20470
3645	31690	20460
3646	31698	20451
3647	31706	20442
3648	31714	20433
3649	31722	20423
3650	31729	20414
3651	31736	20404
3652	31743	20395
3653	31751	20385
3654	31758	20375
3655	31765	20365
3656	31771	20355
3657	31778	20346
3658	31785	20336
3659	31792	20326
3660	31799	20316
3661	31806	20306
3662	31812	20296
3663	31819	20286
3664	31826	20276
3665	31832	20266
3666	31839	20256
3667	31846	20247
3668	31853	20237
3669	31860	20227
3670	31867	20217
3671	31874	20207
3672	31881	20198
3673	31887	20188
3674	31895	20178
3675	31902	20169
3676	31910	20160
3677	31917	20150
3678	31923	20140
3679	31930	20130
3680	31937	20120
3681	31943	20110
3682	31950	20100
3683	31958	20091
3684	31965	20081
3685	31972	20071
3686	31978	20061
3687	32062	20100
3688	32317	20245
3689	32329	20238
3690	32336	20229
3691	32343	20219
3692	32350	20209
3693	32357	20199
3694	32365	20190
3695	32372	20180
3696	32379	20170
3697	32386	20160
3698	32393	20150
3699	32400	20140
3700	32407	20131
3701	32416	20122
3702	32423	20112
3703	32430	20102
3704	32437	20093
3705	32445	20083
3706	32452	20073
3707	32459	20063
3708	32466	20053
3709	32473	20044
3710	32480	20034
3711	32487	20024
3712	32495	20015
3713	32503	20006
3714	32510	19996
3715	32517	19986
3716	32524	19976
3717	32531	19967
3718	32538	19957
3719	32545	19947
3720	32552	19937
3721	32559	19927
3722	32566	19917
3723	32572	19907
3724	32580	19897
3725	32586	19887
3726	32593	19877
3727	32600	19867
3728	32607	19858
3729	32613	19848
3730	32620	19838
3731	32627	19828
3732	32634	19818
3733	32641	19808
3734	32648	19798
3735	32657	19790
3736	32663	19780
3737	32671	19770
3738	32678	19761
3739	32686	19751
3740	32694	19742
3741	32703	19734
3742	32711	19724
3743	32719	19715
3744	32727	19706
3745	32734	19696
3746	32741	19686
3747	32749	19677
3748	32756	19668
3749	32765	19659
3750	32773	19649
3751	32780	19640
3752	32788	19631
3753	32795	19621
3754	32804	19612
3755	32811	19602
3756	32818	19593
3757	32825	19583
3758	32833	19574
3759	32840	19564
3760	32848	19555
3761	32856	19545
3762	32864	19537
3763	32871	19527
3764	32880	19518
3765	32887	19508
3766	32895	19499
3767	32901	19489
3768	32910	19480
3769	32917	19470
3770	32926	19462
3771	32933	19452
3772	32943	19444
3773	32950	19434
3774	32958	19426
3775	32967	19417
3776	32975	19408
3777	32982	19398
3778	32991	19389
3779	32998	19379
3780	33006	19370
3781	33013	19361
3782	33022	19352
3783	33029	19342
3784	33040	19335
3785	33048	19326
3786	33056	19317
3787	33064	19307
3788	33073	19299
3789	33083	19291
3790	33091	19282
3791	33099	19272
3792	33106	19263
3793	33113	19253
3794	33120	19244
3795	33128	19234
3796	33135	19225
3797	33142	19215
3798	33151	19206
3799	33158	19197
3800	33167	19188
3801	33174	19178
3802	33182	19169
3803	33189	19159
3804	33198	19151
3805	33205	19141
3806	33213	19132
3807	33221	19123
3808	33229	19114
3809	33236	19104
3810	33245	19095
3811	33252	19086
3812	33260	19076
3813	33267	19067
3814	33275	19058
3815	33282	19048
3816	33314	19052
3817	33666	19240
3818	33728	19262
3819	33736	19252
3820	33743	19242
3821	33750	19233
3822	33757	19223
3823	33765	19213
3824	33772	19203
3825	33779	19193
3826	33786	19184
3827	33794	19174
3828	33801	19164
3829	33808	19155
3830	33815	19145
3831	33822	19135
3832	33826	19124
3833	33834	19114
3834	33841	19104
3835	33848	19095
3836	33856	19085
3837	33864	19076
3838	33871	19066
3839	33879	19056
3840	33886	19047
3841	33893	19037
3842	33901	19028
3843	33909	19018
3844	33917	19009
3845	33923	18999
3846	33931	18989
3847	33938	18979
3848	33945	18970
3849	33952	18960
3850	33960	18951
3851	33967	18941
3852	33973	18931
3853	33980	18921
3854	33987	18911
3855	33994	18901
3856	34000	18891
3857	34008	18881
3858	34014	18871
3859	34021	18861
3860	34028	18851
3861	34035	18842
3862	34042	18832
3863	34049	18822
3864	34056	18812
3865	34063	18802
3866	34070	18793
3867	34077	18783
3868	34084	18773
3869	34091	18763
3870	34098	18753
3871	34105	18743
3872	34112	18733
3873	34119	18724
3874	34126	18714
3875	34133	18704
3876	34141	18695
3877	34147	18685
3878	34154	18675
3879	34161	18665
3880	34168	18655
3881	34175	18645
3882	34182	18636
3883	34189	18626
3884	34196	18616
3885	34203	18606
3886	34210	18596
3887	34217	18587
3888	34224	18577
3889	34231	18567
3890	34237	18557
3891	34244	18547
3892	34251	18537
3893	34257	18527
3894	34265	18518
3895	34272	18508
3896	34279	18498
3897	34286	18488
3898	34293	18479
3899	34300	18469
3900	34307	18459
3901	34314	18450
3902	34321	18440
3903	34328	18430
3904	34336	18421
3905	34344	18411
3906	34351	18402
3907	34358	18392
3908	34365	18382
3909	34371	18372
3910	34379	18363
3911	34382	18351
3912	34389	18341
3913	34396	18331
3914	34404	18322
3915	34413	18313
3916	34421	18304
3917	34426	18293
3918	34433	18284
3919	34442	18275
3920	34448	18265
3921	34456	18256
3922	34463	18246
3923	34470	18236
3924	34477	18226
3925	34484	18217
3926	34491	18207
3927	34497	18197
3928	34504	18187
3929	34511	18177
3930	34518	18167
3931	34525	18158
3932	34532	18148
3933	34539	18139
3934	34546	18129
3935	34553	18119
3936	34560	18109
3937	34567	18100
3938	34574	18090
3939	34581	18080
3940	34588	18070
3941	34595	18061
3942	34602	18051
3943	34609	18041
3944	34615	18031
3945	34622	18022
3946	34629	18012
3947	34636	18002
3948	34643	17993
3949	34650	17983
3950	34657	17973
3951	34664	17963
3952	34671	17953
3953	34678	17944
3954	34684	17934
3955	34940	18053
3956	35105	18125
3957	35117	18117
3958	35129	18110
3959	35140	18102
3960	35152	18095
3961	35164	18088
3962	35177	18081
3963	35185	18072
3964	35198	18065
3965	35210	18057
3966	35221	18050
3967	35231	18042
3968	35243	18034
3969	35254	18026
3970	35262	18017
3971	35273	18009
3972	35283	18001
3973	35294	17993
3974	35303	17985
3975	35313	17976
3976	35324	17968
3977	35333	17959
3978	35343	17951
3979	35352	17942
3980	35360	17933
3981	35370	17924
3982	35379	17916
3983	35388	17907
3984	35398	17899
3985	35412	17893
3986	35422	17884
3987	35432	17876
3988	35441	17867
3989	35450	17858
3990	35460	17850
3991	35468	17841
3992	35477	17832
3993	35484	17822
3994	35493	17813
3995	35502	17804
3996	35510	17795
3997	35518	17785
3998	35526	17776
3999	35533	17766
4000	35542	17757
4001	35549	17747
4002	35557	17738
4003	35564	17728
4004	35572	17719
4005	35579	17710
4006	35587	17700
4007	35595	17690
4008	35603	17681
4009	35610	17672
4010	35618	17662
4011	35625	17653
4012	35634	17644
4013	35652	17639
4014	35659	17630
4015	35667	17620
4016	35675	17611
4017	35683	17602
4018	35691	17592
4019	35699	17583
4020	35707	17573
4021	35715	17564
4022	35723	17555
4023	35732	17546
4024	35740	17537
4025	35748	17527
4026	35756	17518
4027	35765	17509
4028	35773	17500
4029	35781	17491
4030	35789	17481
4031	35797	17472
4032	35805	17463
4033	35815	17454
4034	35823	17445
4035	35831	17436
4036	35841	17428
4037	35851	17419
4038	35859	17410
4039	35867	17401
4040	35877	17392
4041	35886	17383
4042	35894	17374
4043	35902	17365
4044	35910	17356
4045	35918	17346
4046	35926	17337
4047	35934	17327
4048	35942	17318
4049	35946	17307
4050	35956	17299
4051	35965	17290
4052	35974	17281
4053	35982	17272
4054	35989	17262
4055	35997	17253
4056	36004	17243
4057	36012	17233
4058	36020	17225
4059	36028	17215
4060	36035	17205
4061	36043	17196
4062	36052	17187
4063	36152	17222
4064	36432	17342
4065	36444	17334
4066	36451	17324
4067	36458	17314
4068	36465	17305
4069	36472	17295
4070	36479	17285
4071	36487	17275
4072	36494	17266
4073	36501	17256
4074	36508	17246
4075	36515	17236
4076	36522	17226
4077	36529	17216
4078	36537	17207
4079	36544	17197
4080	36551	17187
4081	36558	17177
4082	36565	17167
4083	36572	17157
4084	36579	17148
4085	36586	17138
4086	36593	17128
4087	36600	17118
4088	36607	17108
4089	36614	17098
4090	36622	17089
4091	36630	17080
4092	36637	17070
4093	36644	17060
4094	36651	17050
4095	36659	17040
4096	36666	17031
4097	36673	17021
4098	36680	17011
4099	36687	17001
4100	36693	16991
4101	36700	16981
4102	36707	16971
4103	36713	16961
4104	36721	16951
4105	36727	16941
4106	36734	16931
4107	36741	16922
4108	36748	16912
4109	36755	16902
4110	36761	16892
4111	36769	16882
4112	36775	16872
4113	36783	16862
4114	36789	16852
4115	36797	16842
4116	36803	16832
4117	36810	16823
4118	36817	16813
4119	36824	16803
4120	36830	16793
4121	36837	16783
4122	36844	16773
4123	36851	16763
4124	36858	16753
4125	36865	16743
4126	36871	16733
4127	36878	16724
4128	36885	16714
4129	36892	16704
4130	36896	16693
4131	36903	16683
4132	36910	16673
4133	36917	16663
4134	36924	16654
4135	36931	16644
4136	36938	16634
4137	36945	16624
4138	36951	16614
4139	36959	16604
4140	36966	16595
4141	36973	16585
4142	36980	16575
4143	36986	16565
4144	36993	16555
4145	36999	16545
4146	37006	16535
4147	37013	16525
4148	37020	16515
4149	37027	16506
4150	37033	16496
4151	37041	16486
4152	37048	16476
4153	37056	16467
4154	37063	16457
4155	37070	16448
4156	37076	16438
4157	37083	16428
4158	37090	16418
4159	37097	16408
4160	37105	16398
4161	37111	16389
4162	37118	16379
4163	37125	16369
4164	37133	16360
4165	37139	16350
4166	37147	16340
4167	37154	16330
4168	37163	16321
4169	37171	16312
4170	37175	16301
4171	37183	16292
4172	37190	16282
4173	37197	16273
4174	37204	16263
4175	37211	16253
4176	37218	16243
4177	37225	16233
4178	37232	16223
4179	37239	16214
4180	37246	16204
4181	37253	16195
4182	37261	16185
4183	37268	16175
4184	37275	16166
4185	37282	16156
4186	37288	16146
4187	37295	16136
4188	37302	16126
4189	37309	16117
4190	37316	16107
4191	37323	16097
4192	37331	16088
4193	37338	16078
4194	37345	16068
4195	37352	16059
4196	37359	16049
4197	37366	16039
4198	37373	16029
4199	37380	16020
4200	37387	16010
4201	37395	16001
4202	37402	15991
4203	37644	16082
4204	37867	16164
4205	37879	16156
4206	37887	16147
4207	37894	16137
4208	37901	16127
4209	37908	16118
4210	37916	16108
4211	37923	16098
4212	37930	16088
4213	37937	16078
4214	37944	16068
4215	37951	16059
4216	37958	16049
4217	37965	16039
4218	37972	16029
4219	37978	16019
4220	37985	16009
4221	37993	15999
4222	38000	15990
4223	38007	15980
4224	38014	15970
4225	38021	15960
4226	38027	15950
4227	38034	15940
4228	38041	15930
4229	38048	15921
4230	38055	15911
4231	38062	15901
4232	38069	15891
4233	38077	15882
4234	38084	15872
4235	38091	15862
4236	38098	15852
4237	38105	15842
4238	38112	15832
4239	38119	15823
4240	38126	15813
4241	38133	15803
4242	38139	15793
4243	38146	15783
4244	38153	15773
4245	38160	15763
4246	38166	15753
4247	38173	15743
4248	38180	15733
4249	38186	15723
4250	38193	15714
4251	38200	15704
4252	38208	15694
4253	38215	15685
4254	38222	15675
4255	38229	15665
4256	38236	15655
4257	38242	15645
4258	38249	15635
4259	38256	15625
4260	38263	15616
4261	38270	15606
4262	38276	15596
4263	38283	15586
4264	38290	15576
4265	38297	15566
4266	38304	15556
4267	38310	15546
4268	38317	15537
4269	38324	15527
4270	38331	15517
4271	38337	15507
4272	38344	15497
4273	38351	15487
4274	38358	15478
4275	38365	15468
4276	38372	15458
4277	38378	15448
4278	38385	15438
4279	38392	15428
4280	38399	15419
4281	38406	15409
4282	38414	15399
4283	38421	15390
4284	38428	15380
4285	38435	15370
4286	38442	15360
4287	38449	15351
4288	38455	15341
4289	38462	15331
4290	38469	15321
4291	38476	15311
4292	38482	15301
4293	38489	15291
4294	38496	15282
4295	38503	15272
4296	38510	15262
4297	38517	15252
4298	38524	15243
4299	38531	15233
4300	38538	15223
4301	38545	15213
4302	38552	15204
4303	38559	15194
4304	38566	15184
4305	38573	15175
4306	38581	15165
4307	38588	15155
4308	38596	15146
4309	38603	15136
4310	38611	15127
4311	38620	15118
4312	38627	15108
4313	38634	15099
4314	38641	15089
4315	38648	15079
4316	38655	15070
4317	38661	15060
4318	38668	15050
4319	38675	15040
4320	38682	15030
4321	38689	15021
4322	38696	15011
4323	38703	15001
4324	38709	14991
4325	38716	14981
4326	38723	14972
4327	38730	14962
4328	38736	14952
4329	38743	14942
4330	38750	14932
4331	38757	14923
4332	38764	14913
4333	38770	14903
4334	38777	14893
4335	38784	14884
4336	38791	14874
4337	38798	14864
4338	38805	14854
4339	38812	14845
4340	38818	14835
4341	38825	14825
4342	38832	14815
4343	38839	14806
4344	38846	14796
4345	38888	14800
4346	38896	14790
4347	38903	14781
4348	38910	14771
4349	38917	14761
4350	38924	14752
4351	38931	14742
4352	38938	14732
4353	38942	14721
4354	38949	14712
4355	38956	14702
4356	38963	14692
4357	38970	14683
4358	38977	14673
4359	38984	14664
4360	38991	14654
4361	38998	14644
4362	39006	14635
4363	39013	14625
4364	39020	14615
4365	39027	14606
4366	39034	14596
4367	39041	14586
4368	39048	14577
4369	39055	14567
4370	39062	14558
4371	39069	14548
4372	39076	14538
4373	39084	14529
4374	39091	14519
4375	39097	14509
4376	39105	14500
4377	39112	14490
4378	39119	14481
4379	39126	14471
4380	39133	14461
4381	39140	14452
4382	39147	14442
4383	39155	14433
4384	39163	14423
4385	39170	14414
4386	39177	14404
4387	39184	14395
4388	39191	14385
4389	39198	14375
4390	39205	14366
4391	39213	14356
4392	39220	14347
4393	39227	14337
4394	39234	14327
4395	39241	14318
4396	39248	14308
4397	39255	14299
4398	39262	14289
4399	39269	14279
4400	39277	14270
4401	39283	14260
4402	39290	14251
4403	39297	14241
4404	39304	14231
4405	39311	14222
4406	39318	14212
4407	39325	14203
4408	39332	14193
4409	39340	14183
4410	39347	14174
4411	39354	14164
4412	39361	14155
4413	39368	14145
4414	39375	14135
4415	39382	14126
4416	39389	14116
4417	39397	14107
4418	39404	14098
4419	39412	14088
4420	39420	14079
4421	39427	14069
4422	39434	14060
4423	39442	14051
4424	39449	14041
4425	39457	14032
4426	39464	14022
4427	39471	14013
4428	39478	14003
4429	39485	13993
4430	39493	13984
4431	39500	13974
4432	39507	13965
4433	39514	13955
4434	39521	13946
4435	39529	13936
4436	39535	13927
4437	39542	13917
4438	39549	13907
4439	39556	13898
4440	39564	13889
4441	39571	13879
4442	39578	13869
4443	39585	13860
4444	39593	13850
4445	39600	13841
4446	39607	13831
4447	39614	13822
4448	39621	13812
4449	39628	13803
4450	39635	13793
4451	39642	13784
4452	39649	13774
4453	39656	13764
4454	39663	13755
4455	39670	13745
4456	39677	13736
4457	39684	13726
4458	39691	13717
4459	39698	13707
4460	39705	13698
4461	39712	13688
4462	39720	13679
4463	39728	13669
4464	39735	13660
4465	39742	13650
4466	39749	13641
4467	39756	13631
4468	39763	13622
4469	39770	13612
4470	39777	13603
4471	39784	13593
4472	39791	13584
4473	39799	13574
4474	39806	13565
4475	39813	13555
4476	39820	13546
4477	39827	13536
4478	39835	13527
4479	39842	13517
4480	39877	13517
4481	40151	13598
4482	40259	13623
4483	40270	13615
4484	40277	13605
4485	40284	13595
4486	40290	13585
4487	40297	13576
4488	40304	13566
4489	40311	13556
4490	40318	13547
4491	40326	13537
4492	40332	13527
4493	40339	13518
4494	40346	13508
4495	40353	13498
4496	40360	13489
4497	40367	13479
4498	40374	13470
4499	40381	13460
4500	40388	13450
4501	40395	13441
4502	40402	13431
4503	40409	13422
4504	40417	13412
4505	40425	13403
4506	40432	13393
4507	40439	13384
4508	40446	13374
4509	40453	13364
4510	40460	13355
4511	40467	13345
4512	40474	13336
4513	40481	13326
4514	40489	13317
4515	40496	13307
4516	40503	13297
4517	40510	13288
4518	40517	13278
4519	40524	13269
4520	40530	13259
4521	40538	13249
4522	40544	13239
4523	40547	13229
4524	40554	13219
4525	40561	13209
4526	40568	13200
4527	40575	13190
4528	40582	13180
4529	40588	13171
4530	40595	13161
4531	40602	13151
4532	40609	13142
4533	40616	13132
4534	40623	13123
4535	40630	13113
4536	40636	13103
4537	40643	13094
4538	40650	13084
4539	40656	13074
4540	40663	13065
4541	40670	13055
4542	40677	13045
4543	40683	13035
4544	40690	13026
4545	40697	13016
4546	40704	13007
4547	40711	12997
4548	40717	12987
4549	40724	12978
4550	40731	12968
4551	40738	12958
4552	40744	12949
4553	40751	12939
4554	40758	12929
4555	40764	12920
4556	40771	12910
4557	40778	12900
4558	40785	12891
4559	40791	12881
4560	40798	12872
4561	40805	12862
4562	40812	12852
4563	40819	12843
4564	40826	12833
4565	40832	12823
4566	40839	12814
4567	40846	12804
4568	40853	12795
4569	40860	12785
4570	40867	12776
4571	40874	12766
4572	40881	12756
4573	40888	12747
4574	40895	12737
4575	40902	12728
4576	40909	12718
4577	40916	12709
4578	40923	12699
4579	40930	12690
4580	40937	12680
4581	40944	12671
4582	40951	12661
4583	40958	12652
4584	40966	12642
4585	40973	12633
4586	40980	12623
4587	40987	12614
4588	40994	12604
4589	41002	12595
4590	41009	12585
4591	41018	12576
4592	41024	12567
4593	41032	12558
4594	41039	12548
4595	41046	12539
4596	41053	12529
4597	41060	12520
4598	41067	12510
4599	41075	12501
4600	41081	12491
4601	41089	12482
4602	41095	12472
4603	41102	12462
4604	41109	12453
4605	41116	12443
4606	41123	12434
4607	41130	12424
4608	41137	12415
4609	41143	12405
4610	41150	12396
4611	41157	12386
4612	41163	12376
4613	41171	12367
4614	41177	12357
4615	41184	12348
4616	41191	12338
4617	41197	12329
4618	41205	12319
4619	41212	12310
4620	41219	12300
4621	41429	12351
4622	41709	12423
4623	41721	12415
4624	41728	12405
4625	41735	12396
4626	41742	12386
4627	41749	12376
4628	41756	12367
4629	41763	12357
4630	41771	12348
4631	41778	12338
4632	41787	12329
4633	41795	12320
4634	41804	12311
4635	41811	12301
4636	41818	12292
4637	41825	12282
4638	41833	12273
4639	41840	12263
4640	41849	12254
4641	41856	12244
4642	41863	12235
4643	41869	12225
4644	41877	12216
4645	41884	12206
4646	41890	12196
4647	41898	12187
4648	41905	12177
4649	41913	12168
4650	41920	12158
4651	41927	12149
4652	41936	12140
4653	41943	12130
4654	41950	12121
4655	41957	12111
4656	41964	12101
4657	41971	12092
4658	41978	12082
4659	41985	12072
4660	41992	12063
4661	42000	12054
4662	42007	12044
4663	42014	12034
4664	42021	12025
4665	42028	12015
4666	42035	12006
4667	42042	11996
4668	42049	11987
4669	42056	11977
4670	42062	11967
4671	42069	11958
4672	42076	11948
4673	42082	11938
4674	42089	11929
4675	42096	11919
4676	42103	11910
4677	42110	11900
4678	42117	11890
4679	42123	11881
4680	42130	11871
4681	42137	11861
4682	42144	11852
4683	42150	11842
4684	42156	11832
4685	42163	11823
4686	42170	11813
4687	42177	11804
4688	42184	11794
4689	42191	11784
4690	42198	11775
4691	42205	11765
4692	42212	11756
4693	42218	11746
4694	42225	11736
4695	42232	11727
4696	42239	11717
4697	42246	11708
4698	42253	11698
4699	42260	11688
4700	42266	11679
4701	42273	11669
4702	42280	11660
4703	42286	11650
4704	42293	11640
4705	42300	11631
4706	42307	11621
4707	42314	11612
4708	42321	11602
4709	42328	11593
4710	42334	11583
4711	42341	11573
4712	42348	11564
4713	42355	11554
4714	42361	11545
4715	42368	11535
4716	42375	11525
4717	42382	11516
4718	42389	11506
4719	42396	11497
4720	42403	11487
4721	42411	11478
4722	42417	11468
4723	42425	11459
4724	42432	11449
4725	42439	11440
4726	42446	11431
4727	42454	11421
4728	42461	11412
4729	42468	11402
4730	42475	11393
4731	42482	11383
4732	42489	11374
4733	42496	11364
4734	42503	11355
4735	42510	11345
4736	42518	11336
4737	42526	11327
4738	42535	11318
4739	42542	11308
4740	42550	11299
4741	42557	11289
4742	42564	11280
4743	42570	11270
4744	42577	11261
4745	42584	11251
4746	42590	11242
4747	42597	11232
4748	42604	11223
4749	42611	11213
4750	42617	11203
4751	42624	11194
4752	42631	11184
4753	42637	11175
4754	42644	11165
4755	42651	11156
4756	42658	11146
4757	42665	11137
4758	42671	11127
4759	42678	11118
4760	42950	11177
4761	43115	11208
4762	43129	11201
4763	43136	11191
4764	43143	11181
4765	43150	11172
4766	43157	11162
4767	43164	11153
4768	43171	11143
4769	43178	11134
4770	43185	11124
4771	43192	11114
4772	43199	11105
4773	43206	11095
4774	43213	11086
4775	43220	11076
4776	43227	11067
4777	43234	11057
