iter	RMSE
1666	64.42578181
1667	64.42079964
1668	64.41826154
1669	64.41715635
1670	64.41366182
1671	64.41052123
1672	64.40568872
1673	64.40195543
1674	64.39797371
1675	64.39467354
1676	64.39109723
1677	64.38857985
1678	64.38180254
1679	64.37813428
1680	64.37431653
1681	64.3703292
1682	64.36702597
1683	64.36339396
1684	64.36250444
1685	64.36033402
1686	64.35515974
1687	64.35177623
1688	64.34678444
1689	64.34229334
1690	64.33658365
1691	64.33426731
1692	64.33170481
1693	64.32911189
1694	64.3253026
1695	64.32305633
1696	64.32003843
1697	64.31692094
1698	64.31131881
1699	64.30766678
1700	64.30508711
1701	64.30104418
1702	64.29797257
1703	64.29710939
1704	64.29359787
1705	64.29188746
1706	64.28973598
1707	64.28695515
1708	64.2829893
1709	64.27880625
1710	64.27517073
1711	64.27006233
1712	64.2684588
1713	64.26564519
1714	64.26183357
1715	64.25876561
1716	64.25619745
1717	64.25218764
1718	64.2489792
1719	64.24683042
1720	64.24137921
1721	64.23771888
1722	64.23286013
1723	64.22855319
1724	64.22651442
1725	64.22362688
1726	64.22053709
1727	64.21800197
1728	64.21484575
1729	64.20888478
1730	64.20342793
1731	64.19858217
1732	64.19414417
1733	64.19245928
1734	64.19040404
1735	64.18594838
1736	64.18248787
1737	64.17917869
1738	64.17605223
1739	64.17351264
1740	64.17029107
1741	64.16820974
1742	64.16618416
1743	64.1627158
1744	64.1599766
1745	64.15818485
1746	64.15542043
1747	64.15227635
1748	64.14984688
1749	64.14738844
1750	64.14285234
1751	64.13875406
1752	64.1361251
1753	64.13310801
1754	64.13106926
1755	64.12905442
1756	64.12623881
1757	64.12391215
1758	64.12230779
1759	64.11696517
1760	64.1128231
1761	64.10989771
1762	64.10623081
1763	64.10308545
1764	64.10113627
1765	64.09862576
1766	64.09601229
1767	64.09176216
1768	64.08944728
1769	64.08653037
1770	64.08356565
1771	64.08131007
1772	64.07881402
1773	64.07614349
1774	64.07433747
1775	64.07134869
1776	64.06702012
1777	64.06436564
1778	64.06130366
1779	64.05835209
1780	64.05552051
1781	64.05275979
1782	64.05099147
1783	64.04617897
1784	64.04308369
1785	64.04115973
1786	64.03771271
1787	64.03524591
1788	64.03320533
1789	64.02991354
1790	64.02502526
1791	64.02268237
1792	64.01904764
1793	64.0162383
1794	64.01176097
1795	64.0087968
1796	64.00634489
1797	64.00504541
1798	63.99970034
1799	63.99817054
1800	63.99547658
1801	63.99190225
1802	63.98981534
1803	63.98826779
1804	63.98524356
1805	63.9816675
1806	63.97858972
1807	63.97650059
1808	63.97495633
1809	63.97158917
1810	63.96937412
1811	63.9672245
1812	63.9630992
1813	63.9598221
1814	63.9566306
1815	63.95363075
1816	63.95109078
1817	63.94866201
1818	63.94637769
1819	63.9410398
1820	63.93804238
1821	63.93620862
1822	63.93246062
1823	63.93046204
1824	63.92787374
1825	63.92423869
1826	63.92246292
1827	63.92010355
1828	63.91741831
1829	63.91330667
1830	63.91080922
1831	63.90832678
1832	63.90496705
1833	63.90134531
1834	63.89963436
1835	63.89705134
1836	63.89479662
1837	63.89206732
1838	63.8893456
1839	63.88697921
1840	63.88434104
1841	63.88121497
1842	63.87739036
1843	63.87258727
1844	63.86914778
1845	63.86583532
1846	63.86301851
1847	63.86024023
1848	63.85819595
1849	63.85535061
1850	63.85249714
1851	63.8509309
1852	63.84661168
1853	63.84239731
1854	63.84103101
1855	63.83647106
1856	63.83312365
1857	63.82928405
1858	63.82500858
1859	63.82118743
1860	63.81984434
1861	63.81788385
1862	63.81579369
1863	63.8143342
1864	63.81073468
1865	63.80793308
1866	63.80552016
1867	63.79997386
1868	63.79505606
1869	63.7928304
1870	63.78829129
1871	63.78641374
1872	63.78395829
1873	63.78179152
1874	63.7773165
1875	63.77448189
1876	63.77257394
1877	63.77052504
1878	63.7673203
1879	63.76358731
1880	63.76108197
1881	63.75754457
1882	63.75512137
1883	63.75309702
1884	63.74979405
1885	63.74705819
1886	63.74509297
1887	63.74257709
1888	63.73901526
1889	63.73709853
1890	63.73077635
1891	63.72645537
1892	63.72362486
1893	63.72180918
1894	63.71947486
1895	63.71732585
1896	63.7126224
1897	63.70896291
1898	63.70429973
1899	63.70255368
1900	63.69905724
1901	63.6939466
1902	63.68923263
1903	63.68536257
1904	63.68346431
1905	63.68119387
1906	63.67896232
1907	63.67463134
1908	63.67283867
1909	63.67094093
1910	63.66800514
1911	63.66581904
1912	63.6643956
1913	63.6625956
1914	63.66088959
1915	63.65804519
1916	63.65555587
1917	63.65367413
1918	63.64995857
1919	63.64746867
1920	63.64273769
1921	63.63860139
1922	63.63513836
1923	63.63282659
1924	63.63106865
1925	63.62791971
1926	63.62249358
1927	63.61788307
1928	63.61654801
1929	63.61471899
1930	63.61217183
1931	63.60924018
1932	63.6059285
1933	63.60397393
1934	63.60207338
1935	63.59962109
1936	63.59482396
1937	63.59227418
1938	63.59098589
1939	63.58702751
1940	63.58511322
1941	63.58249182
1942	63.58011021
1943	63.57816
1944	63.57607871
1945	63.57328298
1946	63.56974669
1947	63.56821878
1948	63.56472821
1949	63.56199025
1950	63.55943509
1951	63.55565701
1952	63.55417279
1953	63.55242527
1954	63.54964512
1955	63.5464836
1956	63.54440765
1957	63.54265921
1958	63.54162937
1959	63.539168
1960	63.53700216
1961	63.53427305
1962	63.53200428
1963	63.52760794
1964	63.52490773
1965	63.5213578
1966	63.5181116
1967	63.51540091
1968	63.51182739
1969	63.50966254
1970	63.50776352
1971	63.5060621
1972	63.50248094
1973	63.49880901
1974	63.49398514
1975	63.49192364
1976	63.48925103
1977	63.48498198
1978	63.48250982
1979	63.48156991
1980	63.47858297
1981	63.47578412
1982	63.47295876
1983	63.47035265
1984	63.46783244
1985	63.46440814
1986	63.46193317
1987	63.45708116
1988	63.45353651
1989	63.45103562
1990	63.44926518
1991	63.44500744
1992	63.44182707
1993	63.43970321
1994	63.43681379
1995	63.43375387
1996	63.43004883
1997	63.42536443
1998	63.42295155
1999	63.41950323
2000	63.41723708
2001	63.41310944
2002	63.41088289
2003	63.40674585
2004	63.40395304
2005	63.40122839
2006	63.39920136
2007	63.3960915
2008	63.39137668
2009	63.38882704
2010	63.38603781
2011	63.38354728
2012	63.38077811
2013	63.37911462
2014	63.37739182
2015	63.37537519
2016	63.37191387
2017	63.36816095
2018	63.36703881
2019	63.36435953
2020	63.36211935
2021	63.35992498
2022	63.35681844
2023	63.35424081
2024	63.34992004
2025	63.34694141
2026	63.34389275
2027	63.34177813
2028	63.33911657
2029	63.33492546
2030	63.33384019
2031	63.33234017
2032	63.32923002
2033	63.32689447
2034	63.3245871
2035	63.32071623
2036	63.31778523
2037	63.31486061
2038	63.3117117
2039	63.30927213
2040	63.30715648
2041	63.30522303
2042	63.30240175
2043	63.29849728
2044	63.29595978
2045	63.29385354
2046	63.29229793
2047	63.28992482
2048	63.28751913
2049	63.28514642
2050	63.28339856
2051	63.28118906
2052	63.27972904
2053	63.2773693
2054	63.27420947
2055	63.2687234
2056	63.26724853
2057	63.2645418
2058	63.26279453
2059	63.2599657
2060	63.25944431
2061	63.2553013
2062	63.25318391
2063	63.25293078
2064	63.25147339
2065	63.24929471
2066	63.2482635
2067	63.24616895
2068	63.24184745
2069	63.23977929
2070	63.23848639
2071	63.23627762
2072	63.23327486
2073	63.23054153
2074	63.227272
2075	63.22523633
2076	63.22230929
2077	63.21888808
2078	63.21719747
2079	63.21591026
2080	63.21238732
2081	63.2090299
2082	63.20467796
2083	63.20304097
2084	63.2001555
2085	63.19837766
2086	63.1967946
2087	63.19441986
2088	63.19230702
2089	63.18845491
2090	63.18661702
2091	63.18516238
2092	63.18337871
2093	63.17932167
2094	63.17697282
2095	63.17436668
2096	63.17227039
2097	63.16956467
2098	63.16666565
2099	63.16247044
2100	63.16047501
2101	63.15813979
2102	63.15625951
2103	63.15306913
2104	63.15010804
2105	63.14561468
2106	63.14235172
2107	63.1385496
2108	63.13703884
2109	63.13466458
2110	63.13292762
2111	63.13080128
2112	63.12701548
2113	63.12481587
2114	63.12202121
2115	63.11953917
2116	63.11692642
2117	63.1148136
2118	63.11291293
2119	63.10867529
2120	63.10535903
2121	63.1037272
2122	63.10174469
2123	63.09869203
2124	63.0953088
2125	63.09364696
2126	63.09177387
2127	63.08854366
2128	63.08705414
2129	63.08459445
2130	63.08247879
2131	63.07932486
2132	63.07447097
2133	63.07253475
2134	63.06994001
2135	63.06758131
2136	63.06561769
2137	63.06398775
2138	63.06098922
2139	63.05623535
2140	63.05298904
2141	63.05170268
2142	63.04743691
2143	63.04441339
2144	63.03996511
2145	63.0370252
2146	63.03486684
2147	63.03265236
2148	63.02993389
2149	63.02762645
2150	63.0211086
2151	63.01831366
2152	63.01637745
2153	63.0137303
2154	63.01161401
2155	63.00879231
2156	63.00726976
2157	63.00608373
2158	63.00192538
2159	62.99924782
2160	62.99798491
2161	62.99457617
2162	62.99285046
2163	62.99149003
2164	62.98938189
2165	62.98566451
2166	62.9847634
2167	62.98117245
2168	62.97851286
2169	62.9749863
2170	62.97223168
2171	62.96952918
2172	62.9679326
2173	62.966444
2174	62.96444482
2175	62.96286098
2176	62.96109288
2177	62.9595928
2178	62.95701594
2179	62.95291234
2180	62.95064733
2181	62.94719332
2182	62.94375596
2183	62.94207818
2184	62.93954462
2185	62.93849044
2186	62.93671577
2187	62.93403803
2188	62.931273
2189	62.92923317
2190	62.9273303
2191	62.92598288
2192	62.92333725
2193	62.92071917
2194	62.91913335
2195	62.91552291
2196	62.91157928
2197	62.90969218
2198	62.90778151
2199	62.90509177
2200	62.90259744
2201	62.90059229
2202	62.89656699
2203	62.8934898
2204	62.89164425
2205	62.89016037
2206	62.88826956
2207	62.88718345
2208	62.88549196
2209	62.88366028
2210	62.88234205
2211	62.88026771
2212	62.87711703
2213	62.87559295
2214	62.87339555
2215	62.87090384
2216	62.86737548
2217	62.86636178
2218	62.86379122
2219	62.86081602
2220	62.85755683
2221	62.85605324
2222	62.85224246
2223	62.848831
2224	62.84672084
2225	62.84459462
2226	62.84251382
2227	62.83814852
2228	62.83526129
2229	62.83335096
2230	62.83091088
2231	62.82929747
2232	62.827357
2233	62.82488888
2234	62.82175021
2235	62.82007667
2236	62.81650875
2237	62.8122562
2238	62.81034508
2239	62.80808888
2240	62.80608122
2241	62.80397843
2242	62.80144692
2243	62.79961086
2244	62.79833709
2245	62.79497083
2246	62.79332822
2247	62.79134378
2248	62.78936131
2249	62.7867599
2250	62.7846064
2251	62.78275946
2252	62.78082699
2253	62.77731529
2254	62.77721058
2255	62.77247229
2256	62.7706499
2257	62.76785026
2258	62.76372389
2259	62.76130573
2260	62.75914712
2261	62.75562598
2262	62.75428271
2263	62.75281026
2264	62.74982086
2265	62.74849975
2266	62.74672123
2267	62.74462203
2268	62.74380685
2269	62.74215041
2270	62.73999786
2271	62.73882751
2272	62.73637227
2273	62.73363648
2274	62.72760762
2275	62.72585239
2276	62.72402875
2277	62.72001686
2278	62.71706074
2279	62.71449499
2280	62.71208361
2281	62.71074067
2282	62.70760716
2283	62.70559555
2284	62.7030111
2285	62.70129093
2286	62.69913028
2287	62.69798715
2288	62.69458475
2289	62.69241019
2290	62.69134168
2291	62.69013831
2292	62.68969095
2293	62.6874573
2294	62.68491765
2295	62.6819764
2296	62.67942015
2297	62.67764649
2298	62.67291456
2299	62.66927621
2300	62.66713447
2301	62.66277813
2302	62.66177405
2303	62.66030206
2304	62.65667055
2305	62.65346699
2306	62.65060514
2307	62.64910081
2308	62.64745509
2309	62.64395716
2310	62.64262637
2311	62.63948543
2312	62.63841326
2313	62.63656999
2314	62.63484991
2315	62.63378109
2316	62.6322689
2317	62.6306756
2318	62.62864144
2319	62.62663595
2320	62.62481736
2321	62.62245159
2322	62.61894283
2323	62.61434228
2324	62.61292691
2325	62.61187997
2326	62.61009653
2327	62.60959435
2328	62.60705433
2329	62.60484307
2330	62.60260341
2331	62.60049597
2332	62.59898042
2333	62.59782313
2334	62.59678423
2335	62.59448034
2336	62.5924546
2337	62.58993677
2338	62.58699687
2339	62.58576893
2340	62.58462595
2341	62.58241822
2342	62.58090295
2343	62.57853404
2344	62.57614222
2345	62.57443818
2346	62.572938
2347	62.57081039
2348	62.56863402
2349	62.56632353
2350	62.56525651
2351	62.56426261
2352	62.56183721
2353	62.55911447
2354	62.55767173
2355	62.55579163
2356	62.55426123
2357	62.55276977
2358	62.55185518
2359	62.54994059
2360	62.54783703
2361	62.54668721
2362	62.54506972
2363	62.54393281
2364	62.5425775
2365	62.53956894
2366	62.53725047
2367	62.53607296
2368	62.53416631
2369	62.5304114
2370	62.52903614
2371	62.52752942
2372	62.52607832
2373	62.52422743
2374	62.52108166
2375	62.51913753
2376	62.51665303
2377	62.51568296
2378	62.514029
2379	62.50997111
2380	62.50730792
2381	62.50564036
2382	62.50373184
2383	62.50254942
2384	62.50139771
2385	62.50005192
2386	62.49727413
2387	62.49643225
2388	62.49440811
2389	62.49102982
2390	62.4902115
2391	62.48853975
2392	62.48723693
2393	62.485336
2394	62.48424995
2395	62.48273454
2396	62.48187105
2397	62.48071506
2398	62.47700017
2399	62.4755622
2400	62.47390555
2401	62.47258287
2402	62.47046828
2403	62.46705933
2404	62.46566354
2405	62.46320958
2406	62.46168265
2407	62.45998251
2408	62.4573109
2409	62.45586409
2410	62.45117235
2411	62.44885341
2412	62.44574225
2413	62.44386166
2414	62.44120972
2415	62.43748349
2416	62.43483516
2417	62.43302613
2418	62.43041093
2419	62.42943318
2420	62.42801386
2421	62.4264376
2422	62.42385068
2423	62.42088495
2424	62.41904364
2425	62.41673779
2426	62.41484331
2427	62.41319712
2428	62.41272365
2429	62.41149963
2430	62.40916627
2431	62.40718965
2432	62.40519285
2433	62.40190644
2434	62.399572
2435	62.39769381
2436	62.39576422
2437	62.3929451
2438	62.38977654
2439	62.38594019
2440	62.38490181
2441	62.38297198
2442	62.38097868
2443	62.37783001
2444	62.37583406
2445	62.37436631
2446	62.37322774
2447	62.37153933
2448	62.36606738
2449	62.36525473
2450	62.36368668
2451	62.36209416
2452	62.35910823
2453	62.3551955
2454	62.35127251
2455	62.3500581
2456	62.34808685
2457	62.34607505
2458	62.34347687
2459	62.34177903
2460	62.33967626
2461	62.33733398
2462	62.33646849
2463	62.33568715
2464	62.33128101
2465	62.32923763
2466	62.32814648
2467	62.32618756
2468	62.32608929
2469	62.32509586
2470	62.32310609
2471	62.32181052
2472	62.3189343
2473	62.3178905
2474	62.31554527
2475	62.31467202
2476	62.31244111
2477	62.30940176
2478	62.30647302
2479	62.30465059
2480	62.30262356
2481	62.30117745
2482	62.29924691
2483	62.29677451
2484	62.29213123
2485	62.29049906
2486	62.2889939
2487	62.28748162
2488	62.28537591
2489	62.2841749
2490	62.2801311
2491	62.27761718
2492	62.27450941
2493	62.2725681
2494	62.26757679
2495	62.26493948
2496	62.26272046
2497	62.26092305
2498	62.26081359
2499	62.25916564
2500	62.25749473
2501	62.25597814
2502	62.25363902
2503	62.25275121
2504	62.25150467
2505	62.2485217
2506	62.24675124
2507	62.24576925
2508	62.24396428
2509	62.24178832
2510	62.23996644
2511	62.23773983
2512	62.23401201
2513	62.23152861
2514	62.22994337
2515	62.22914921
2516	62.22884605
2517	62.22519739
2518	62.22413606
2519	62.2223192
2520	62.22025783
2521	62.21881801
2522	62.21691448
2523	62.21578084
2524	62.21474566
2525	62.21309684
2526	62.21088342
2527	62.20736284
2528	62.20486925
2529	62.20008435
2530	62.19818508
2531	62.19656942
2532	62.19507531
2533	62.19219451
2534	62.18944543
2535	62.18659963
2536	62.184348
2537	62.18188542
2538	62.1806765
2539	62.17953605
2540	62.1785502
2541	62.17752034
2542	62.17548539
2543	62.17329029
2544	62.1700171
2545	62.16748368
2546	62.16547316
2547	62.16445305
2548	62.1625966
2549	62.16098862
2550	62.15931718
2551	62.15627142
2552	62.15603791
2553	62.1543313
2554	62.15179205
2555	62.15026737
2556	62.14816335
2557	62.14714734
2558	62.14651589
2559	62.14502853
2560	62.14279053
2561	62.13959757
2562	62.13760838
2563	62.13674747
2564	62.13332183
2565	62.13014249
2566	62.12732352
2567	62.12499258
2568	62.12277889
2569	62.11989081
2570	62.11788439
2571	62.11595387
2572	62.11412137
2573	62.11219397
2574	62.11130793
2575	62.1093029
2576	62.10589247
2577	62.104002
2578	62.10261866
2579	62.10039883
2580	62.09617605
2581	62.09388311
2582	62.09124705
2583	62.09062967
2584	62.0868205
2585	62.08478863
2586	62.08335583
2587	62.08052771
2588	62.07701657
2589	62.0743358
2590	62.07333764
2591	62.07229249
2592	62.07091507
2593	62.0696459
2594	62.06792688
2595	62.06717045
2596	62.06428402
2597	62.06224461
2598	62.05988136
2599	62.0573762
2600	62.05602717
2601	62.05489188
2602	62.05438963
2603	62.05237319
2604	62.05101376
2605	62.04890873
2606	62.0448619
2607	62.04047595
2608	62.0389233
2609	62.03776239
2610	62.03679918
2611	62.03398001
2612	62.03153168
2613	62.02890513
2614	62.02602089
2615	62.02313945
2616	62.02271913
2617	62.02020253
2618	62.01782322
2619	62.01594093
2620	62.01438251
2621	62.01354022
2622	62.01139476
2623	62.01014376
2624	62.00626181
2625	62.00522816
2626	62.00464823
2627	62.0018559
2628	62.00010417
2629	61.99899848
2630	61.99563811
2631	61.99419822
2632	61.99182719
2633	61.98706021
2634	61.98530925
2635	61.98425958
2636	61.98262793
2637	61.98061156
2638	61.97823292
2639	61.97694954
2640	61.97437802
2641	61.97113617
2642	61.97018268
2643	61.96770482
2644	61.96419106
2645	61.96202656
2646	61.95974518
2647	61.95745172
2648	61.95491787
2649	61.95298698
2650	61.95027567
2651	61.9470734
2652	61.94320698
2653	61.94050672
2654	61.93841272
2655	61.93517508
2656	61.93439719
2657	61.93328694
2658	61.93082587
2659	61.92867471
2660	61.92786386
2661	61.9267041
2662	61.92226167
2663	61.91896469
2664	61.91808752
2665	61.91540922
2666	61.91380776
2667	61.91147305
2668	61.90808205
2669	61.90738743
2670	61.90449199
2671	61.9021586
2672	61.90072149
2673	61.89971576
2674	61.89877239
2675	61.89592514
2676	61.89367606
2677	61.89258237
2678	61.89004212
2679	61.88749675
2680	61.88515724
2681	61.88345778
2682	61.88160466
2683	61.87835595
2684	61.87686857
2685	61.8758421
2686	61.8723466
2687	61.87126206
2688	61.87027884
2689	61.8684858
2690	61.86824753
2691	61.86696488
2692	61.86423841
2693	61.86339166
2694	61.86069279
2695	61.85871741
2696	61.85615813
2697	61.85499326
2698	61.85298739
2699	61.85145095
2700	61.84891706
2701	61.84716852
2702	61.84522149
2703	61.8417462
2704	61.83895982
2705	61.83810418
2706	61.83669913
2707	61.83391158
2708	61.83132294
2709	61.82855581
2710	61.82644369
2711	61.82384975
2712	61.82145699
2713	61.82056965
2714	61.81917616
2715	61.81577851
2716	61.81292893
2717	61.81244172
2718	61.80886215
2719	61.8076321
2720	61.80558563
2721	61.80502996
2722	61.80383009
2723	61.80227647
2724	61.79858001
2725	61.79742264
2726	61.79548126
2727	61.79345041
2728	61.79211351
2729	61.79003973
2730	61.78883765
2731	61.78696459
2732	61.78462538
2733	61.78354919
2734	61.78135183
2735	61.77787299
2736	61.77590085
2737	61.77373158
2738	61.77286191
2739	61.77075786
2740	61.769569
2741	61.76792324
2742	61.76696406
2743	61.76467085
2744	61.7617333
2745	61.7603439
2746	61.757825
2747	61.75574421
2748	61.75517394
2749	61.753433
2750	61.74958494
2751	61.74803035
2752	61.74517946
2753	61.74412221
2754	61.74305303
2755	61.73969251
2756	61.73792651
2757	61.73536458
2758	61.73410745
2759	61.73295095
2760	61.72900361
2761	61.72697123
2762	61.72517606
2763	61.72435735
2764	61.7229562
2765	61.72004197
2766	61.71878631
2767	61.71683417
2768	61.7152924
2769	61.71280066
2770	61.71016096
2771	61.70827635
2772	61.70679932
2773	61.70595973
2774	61.70538896
2775	61.70438763
2776	61.70142264
2777	61.69940804
2778	61.69733872
2779	61.69582609
2780	61.69305995
2781	61.69059904
2782	61.6893056
2783	61.68796443
2784	61.68657655
2785	61.68538347
2786	61.68411553
2787	61.68177684
2788	61.68129886
2789	61.68032455
2790	61.67984632
2791	61.67801852
2792	61.67524357
2793	61.67406542
2794	61.67276316
2795	61.670974
2796	61.66987417
2797	61.66785251
2798	61.66659022
2799	61.66531549
2800	61.66360548
2801	61.66240676
2802	61.66050425
2803	61.65918787
2804	61.65761432
2805	61.65534116
2806	61.65347475
2807	61.6498364
2808	61.64829812
2809	61.64691896
2810	61.64522455
2811	61.64383382
2812	61.64119919
2813	61.63987276
2814	61.63721586
2815	61.63430662
2816	61.63225445
2817	61.63069136
2818	61.62703622
2819	61.62598129
2820	61.62587436
2821	61.62464525
2822	61.6232984
2823	61.6209723
2824	61.61957951
2825	61.61786648
2826	61.6161343
2827	61.61484562
2828	61.61269871
2829	61.61101408
2830	61.60870911
2831	61.60794569
2832	61.60691419
2833	61.60425931
2834	61.60300535
2835	61.60191472
2836	61.60033281
2837	61.59897667
2838	61.59532047
2839	61.59388219
2840	61.59158019
2841	61.58892505
2842	61.58546795
2843	61.5848859
2844	61.58367201
2845	61.58023896
2846	61.5792199
2847	61.57571567
2848	61.57403263
2849	61.57265369
2850	61.56955123
2851	61.56863188
2852	61.56702895
2853	61.56543657
2854	61.56368233
2855	61.56163739
2856	61.56003412
2857	61.559481
2858	61.55858543
2859	61.5565077
2860	61.55518769
2861	61.55392958
2862	61.55338445
2863	61.55268495
2864	61.55042293
2865	61.5491939
2866	61.54830373
2867	61.54703835
2868	61.54396903
2869	61.54084886
2870	61.53976345
2871	61.53840962
2872	61.53662352
2873	61.53298985
2874	61.53071599
2875	61.52859347
2876	61.52674188
2877	61.52406868
2878	61.52232889
2879	61.52174158
2880	61.51927217
2881	61.5169728
2882	61.51530339
2883	61.51424581
2884	61.51341442
2885	61.51305791
2886	61.51107982
2887	61.50934959
2888	61.5080526
2889	61.50645336
2890	61.50493201
2891	61.49990919
2892	61.49758635
2893	61.49625307
2894	61.4935356
2895	61.49204232
2896	61.48993485
2897	61.4880851
2898	61.48502274
2899	61.48368991
2900	61.48179288
2901	61.48041387
2902	61.47822871
2903	61.47717611
2904	61.47485563
2905	61.47063687
2906	61.4691578
2907	61.46664494
2908	61.46550719
2909	61.46423844
2910	61.46218713
2911	61.46022401
2912	61.45858308
2913	61.45682949
2914	61.45288679
2915	61.45075389
2916	61.44822161
2917	61.44785952
2918	61.44597448
2919	61.44510205
2920	61.44245921
2921	61.44076794
2922	61.43949748
2923	61.43635421
2924	61.43525844
2925	61.43420172
2926	61.43341103
2927	61.43203147
2928	61.43006252
2929	61.42786205
2930	61.42703147
2931	61.42539162
2932	61.42366077
2933	61.42087854
2934	61.4189171
2935	61.41724112
2936	61.41627363
2937	61.41456842
2938	61.41190119
2939	61.41015292
2940	61.40869984
2941	61.40547508
2942	61.40420905
2943	61.40183652
2944	61.39962228
2945	61.39846885
2946	61.39771112
2947	61.39632615
2948	61.3951701
2949	61.39317354
2950	61.38923031
2951	61.38779783
2952	61.38709287
2953	61.38534943
2954	61.38350368
2955	61.382623
2956	61.38001159
2957	61.37783918
2958	61.37646374
2959	61.37471188
2960	61.37230699
2961	61.36823125
2962	61.366817
2963	61.36588548
2964	61.36272258
2965	61.36057886
2966	61.36003545
2967	61.35856152
2968	61.35620801
2969	61.35294337
2970	61.35193692
2971	61.35144925
2972	61.35097739
2973	61.34881198
2974	61.34730895
2975	61.34646897
2976	61.34341304
2977	61.34024507
2978	61.33938771
2979	61.33791362
2980	61.33566704
2981	61.33436063
2982	61.33345338
2983	61.33077637
2984	61.32875577
2985	61.32800446
2986	61.32732797
2987	61.32538588
2988	61.32457358
2989	61.32275714
2990	61.32130295
2991	61.31919422
2992	61.31700841
2993	61.31514234
2994	61.3131956
2995	61.30895118
2996	61.30654864
2997	61.30525686
2998	61.30173345
2999	61.29826849
3000	61.29568393
3001	61.29310173
3002	61.29114215
3003	61.28931019
3004	61.28877165
3005	61.28660101
3006	61.28464089
3007	61.28267936
3008	61.28083638
3009	61.27864049
3010	61.27641688
3011	61.27476284
3012	61.27346034
3013	61.2714099
3014	61.26988232
3015	61.26885966
3016	61.26720139
3017	61.26490586
3018	61.26269101
3019	61.26148619
3020	61.2570679
3021	61.25539725
3022	61.25342865
3023	61.25141773
3024	61.2504308
3025	61.2489089
3026	61.24650554
3027	61.24475709
3028	61.24253529
3029	61.24013017
3030	61.23884634
3031	61.23768884
3032	61.23557164
3033	61.23274324
3034	61.23218972
3035	61.23164412
3036	61.23081211
3037	61.22868039
3038	61.22496888
3039	61.22206184
3040	61.22151302
3041	61.21949438
3042	61.21814962
3043	61.21715321
3044	61.21408517
3045	61.21324329
3046	61.2096328
3047	61.20751215
3048	61.20610391
3049	61.20237727
3050	61.19986589
3051	61.19907846
3052	61.19764035
3053	61.19592147
3054	61.19419191
3055	61.19198793
3056	61.19047728
3057	61.18789934
3058	61.18620046
3059	61.18560254
3060	61.18436574
3061	61.18293
3062	61.18006983
3063	61.17904164
3064	61.17576703
3065	61.17436229
3066	61.17299988
3067	61.17140792
3068	61.16898952
3069	61.16719736
3070	61.16460706
3071	61.16221167
3072	61.16031097
3073	61.15846286
3074	61.15698405
3075	61.15600877
3076	61.15453019
3077	61.15354901
3078	61.15177086
3079	61.14840524
3080	61.14548868
3081	61.14330661
3082	61.14117647
3083	61.14065347
3084	61.13899198
3085	61.13759057
3086	61.13691464
3087	61.13548501
3088	61.13291899
3089	61.13137973
3090	61.12987082
3091	61.12861941
3092	61.12767251
3093	61.1260596
3094	61.12404521
3095	61.1197656
3096	61.11717964
3097	61.11409864
3098	61.11063494
3099	61.10774689
3100	61.10578148
3101	61.10478181
3102	61.10315706
3103	61.1006995
3104	61.09961131
3105	61.09897482
3106	61.097057
3107	61.09457779
3108	61.09316787
3109	61.09098405
3110	61.08912932
3111	61.08792357
3112	61.08698343
3113	61.08612924
3114	61.08469442
3115	61.0834484
3116	61.08075371
3117	61.07800798
3118	61.07692813
3119	61.07494515
3120	61.07393763
3121	61.070445
3122	61.06825814
3123	61.06540879
3124	61.06336771
3125	61.06181098
3126	61.06066419
3127	61.05831296
3128	61.05671805
3129	61.05540746
3130	61.05368717
3131	61.05118751
3132	61.0487982
3133	61.04711414
3134	61.04615176
3135	61.04211102
3136	61.04157261
3137	61.03990822
3138	61.03759308
3139	61.03478771
3140	61.03350262
3141	61.03086679
3142	61.02783379
3143	61.02642204
3144	61.02454332
3145	61.02260844
3146	61.02069054
3147	61.01986378
3148	61.01846122
3149	61.01631711
3150	61.01414601
3151	61.01221432
3152	61.00994824
3153	61.0078059
3154	61.00665011
3155	61.00601347
3156	61.00473166
3157	61.00253412
3158	60.99949708
3159	60.99756355
3160	60.99571596
3161	60.99474368
3162	60.99320546
3163	60.99245656
3164	60.99113944
3165	60.98836527
3166	60.98669123
3167	60.98496969
3168	60.98382565
3169	60.9822137
3170	60.98127741
3171	60.9793327
3172	60.97670215
3173	60.97357922
3174	60.97174008
3175	60.97095491
3176	60.96979142
3177	60.96729268
3178	60.96577763
3179	60.96427678
3180	60.96265222
3181	60.9591306
3182	60.95795084
3183	60.95696839
3184	60.95494104
3185	60.95432578
3186	60.95208361
3187	60.95030555
3188	60.94908418
3189	60.94612082
3190	60.94496771
3191	60.94141097
3192	60.939627
3193	60.93817311
3194	60.9364869
3195	60.93515555
3196	60.93403055
3197	60.93199914
3198	60.93060616
3199	60.92960536
3200	60.92550947
3201	60.92435569
3202	60.92333353
3203	60.92250207
3204	60.92001529
3205	60.91840542
3206	60.91660233
3207	60.91385345
3208	60.91167694
3209	60.90967229
3210	60.90824075
3211	60.90758418
3212	60.90646786
3213	60.90491807
3214	60.90429001
3215	60.90122593
3216	60.89974939
3217	60.89967074
3218	60.89727077
3219	60.896592
3220	60.89484194
3221	60.89168274
3222	60.8895334
